concert_name,comment_text,comment_time,like_count,user_region,source_platform,source_url,collected_at
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,云宫迅音把整场演出推向高潮，很棒的体验，最后演员返场几次，厚道的演员,2024-05-31 01:05,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"非常好的一次演出，
掌声雷动，美的享受。
喜欢滚滚长江东逝水那个
应该会去二刷
和朋友一起去的
不让录像拍照，没留下什么照片和视频",2024-05-24 06:09,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,交响乐震撼，男中音优秀,2024-05-23 14:25,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,现场气氛很好，演唱也很打动人心。还记得小时候跟着家长一部一部追着看，伴着演出脑子里都是满满的回忆。,2024-05-16 18:33,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,美妙绝伦的演出，经典作品回味无穷！,2024-05-16 18:19,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,果然西游记最感染人，红楼梦的演唱并不投入,2024-05-15 17:01,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,在这个快节奏的时代，交响乐带给人们一种难得的宁静和安详。它让我们在喧嚣的生活中找到一个避风港，让我们的心灵得到安抚和慰藉。正如某位音乐家所说：“音乐是时间的艺术，它能够抚平岁月的创伤，使我们的心灵得到滋养。”四大名著作为一种传承曲目，更是令人难以忘怀。,2024-05-15 10:23,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"小时候，每年暑假必看西游记，旋律一出仿佛又回到了那个时候，音乐真的很奇妙，光听就能穿越回当时的美好。
乐团老师们也很给力，一次非常满意的体验",2024-05-15 10:23,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,真是一场酣畅淋漓的视听盛宴，在音乐声中仿佛又回到了每年暑假在电视机旁于看四大名著影视的场景，体验感非常棒，期待下次演出,2024-05-15 10:22,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,四大名著交响演唱会，非常推荐！！！从小就看的西游记三国演义，旋律响起的时候仿佛回到了童年时期每天守着电视机的日子，每一首歌都耳熟能详，希望下次能带家人们再来看！！！,2024-05-15 10:21,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"那一年的电视上在演三国演义，刘备托孤白帝城。当时我看见诸葛亮坐在椅子上泣不成声，那一刻我就在想如果我在那个时代看见这一幕该会是多么的百感交集。
如今一场交响音乐会就在眼前，我必须考虑这会不会是一次千载难逢的机会。
我相信四大名著过了这么多年依旧是经典中的经典，配乐的前辈们功不可没。
重铸国乐经典荣光，我辈义不容辞！",2024-05-14 15:45,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,最喜欢红楼梦枉凝眉的了，那个女歌手的老好了。当天都售罄了一张票都没了，本来还想再买一张跟我朋友一块听的。好听好听。,2024-05-14 15:35,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,年轻时只听流行歌曲。这么多年下来知道了什么才精典！词！曲！越听越有感触！,2024-05-14 15:15,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,乐器的震撼力还是超出了歌者！,2024-05-11 15:29,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,体验非常差,2024-05-06 23:08,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,指挥、乐队、演员们非常敬业，总体不错，对于70、80后来说，四大名著影视剧是我们一代人成长的记忆。尤其喜欢郑燕的演唱，为这个小歌唱家点赞。也许是年龄不同，对歌曲的理解不同吧！其他几位唱的虽然不错，但总感觉缺少点厚重和沧桑感，希望他们在艺术的成长之路上随着阅历的增加作品变得更厚重有深度。,2024-05-06 15:59,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"请让郑燕演唱《枉凝眉》吧，郑燕的演唱咬字清楚、婉转、投入，底音动情、高音不炸膛！有《红楼》那个味儿！
陈剑杰，有颜有才，会表演有实力，会唱你就多唱点，把男独唱包圆吧！
乐队差点事儿，情绪不够饱满，就是演奏而已！
场地音响设备也不行！
总的来说，优秀的演唱家，即使客观条件不满意，依然可以稳定输出！！",2024-05-06 10:10,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"相对四五百的票价而言，很失望。

人声的效果差，听不清楚。缺乏立体感。
结尾部分，五个人的大合唱还不错。声音大压过了交响乐。
交响乐还不错，尤其是西游记。

红楼梦的演唱没有字幕，这确实是败笔。
希望改进",2024-05-06 00:02,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,好感动,2024-05-04 18:53,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,个人认为一般，独唱女的那几个唱的差点意思，男的唱的还不错。,2024-05-04 15:30,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,整体还不错。,2024-05-04 13:39,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,很有氛围感,2024-05-04 00:25,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,"文体活动，
国图艺术中心，不太满意的演出，体验感很差。以后尽量不来了：
话筒啸叫；声响设备的回音和着人声显得嘈杂；整体演奏水准不太高；吴春燕歌手一开嗓子就炸膛了，整个演唱声音一惊一乍的技巧堆积、毫无感情维系的美感；指挥应该也不太满意此次演出，出来致谢了一次就不好意思再出来了。
不好。",2024-05-03 23:48,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,再次感受四大名著，国家一级指挥范焘，一个字儿：稳👍乐队偶尔稍有音不准，但不影响整体效果，望继续精进。全场观众掌声热烈，欢呼声不断，音乐响起都是满满的回忆，几位歌唱家也是用心用情，谢幕时观众久久不愿离去，氛围拉满👍再次圈粉男中音陈剑杰，人帅歌美，声线很稳，听他的歌声莫名的感动，中国美声男中音后继有人👍,2024-05-03 11:37,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,选择的曲目很经典,2024-04-22 10:58,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,很早就开始期待了，想一睹交响乐与四大名著撞击的风采。果然不负众望，现场观看的效果不能用文字表达，演员与音乐浑然一体，配合默契，观众热情高涨，沉浸其中，不时响起掌声阵阵，即便几次谢幕后还意犹未尽。,2024-04-22 07:39,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
【北京】5折早鸟｜重温经典——“四大名著”《红楼梦》《西游记》《三国演义》《水浒传》交响演唱会,演出现场勾起满满的回忆，各位老师也很优秀,2024-04-21 12:08,0,北京站,damai,https://m.damai.cn/shows/item.html?itemId=770636933337,2026-08-31T18:38:53
佚名 演唱会相关视频评论,我的 命运啊  自从24年之后 就没听到过了,2026-08-31 11:15:55,2,,bilibili,https://www.bilibili.com/video/BV186tp6HEJz,2026-08-31T18:56:57
佚名 演唱会相关视频评论,感谢老师！,2026-08-31 12:51:05,1,,bilibili,https://www.bilibili.com/video/BV186tp6HEJz,2026-08-31T18:56:57
佚名 演唱会相关视频评论,这周五去看香港 先复习一下[doge_金箍],2026-08-31 11:14:22,1,,bilibili,https://www.bilibili.com/video/BV186tp6HEJz,2026-08-31T18:56:57
佚名 演唱会相关视频评论,这个权杖的道具选得太好了，特别契合金乌的主题，还可以听见权杖上铃铛的响动。在青铜时代，人类对神具有朴素的崇拜，而青铜神树金乌存在的意义就是沟通天地，崇拜太阳，与神祈祷一切平安顺遂。,2026-08-29 19:43:07,220,,bilibili,https://www.bilibili.com/video/BV18Y426HERs,2026-08-31T18:56:58
佚名 演唱会相关视频评论,0：45这个瞬间仔细听，铃铛声被收入麦了，好实的开麦，真的爽了[点赞][点赞][点赞][点赞],2026-08-29 19:52:51,97,,bilibili,https://www.bilibili.com/video/BV18Y426HERs,2026-08-31T18:56:58
佚名 演唱会相关视频评论,并且家人们，我觉得金乌这首歌可塑性实在是太大了，这次演唱会做了古风和现代两版，我感觉我们未来真的很有福了，期待这个小雨滴更多的表达[星星眼][星星眼][星星眼],2026-08-29 19:50:30,72,,bilibili,https://www.bilibili.com/video/BV18Y426HERs,2026-08-31T18:56:58
佚名 演唱会相关视频评论,最近一直在嘴里一直在唱人间这首歌，没有想到普普会唱这首[笑哭]风雨过后不一定有美好的天空，不是天晴就会有彩虹。[打call][打call][打call],2026-08-31 14:58:05,0,,bilibili,https://www.bilibili.com/video/BV1Cztx6SE9m,2026-08-31T18:56:58
佚名 演唱会相关视频评论,哇好可爱,2026-08-31 12:07:15,0,,bilibili,https://www.bilibili.com/video/BV1Cztx6SE9m,2026-08-31T18:56:58
佚名 演唱会相关视频评论,"云旗郝熠然双人商务脆升升上线了[星星眼][星星眼]
祝郝熠然生日快乐[给心心]曼谷生日演唱会圆满顺利[打call]
云旗曼谷生日演唱会专属小卡在奇古米上线了[打call]",2026-08-31 17:07:14,0,,bilibili,https://www.bilibili.com/video/BV1Cztx6SE9m,2026-08-31T18:56:58
佚名 演唱会相关视频评论,音乐的宇宙如银河一般美丽帕，更美好的还有大家选择相聚和欢呼歌唱的默契！帕姆会好好珍藏这段独特的开拓之旅的，愿此行，终抵群星。,2025-05-04 17:25:59,10844,,bilibili,https://www.bilibili.com/video/BV1aDGfziEGh,2026-08-31T18:56:59
佚名 演唱会相关视频评论,"奠基寰宇和平，一切献给琥珀王 ——感谢「星际和平公司」对活动落地的独家资金支持！

收集美好回忆，点亮浮光映影 ——感谢「流光忆庭」对演出记录的特别支持！

寰宇歌星，美妙之音 ——感谢「知更鸟后援会」对活动宣发的大力支持！

开拓永不停歇，一同踏上旅途 ——感谢各位开拓者的一路陪伴！

*此条为星际和平公司叽米赞助。",2025-05-04 17:19:31,9943,,bilibili,https://www.bilibili.com/video/BV1aDGfziEGh,2026-08-31T18:56:59
佚名 演唱会相关视频评论,四星张杰真的唱得特别好！！！很会调动氛围！,2025-05-04 22:35:53,8228,,bilibili,https://www.bilibili.com/video/BV1aDGfziEGh,2026-08-31T18:56:59
佚名 演唱会相关视频评论,徐洁儿姐姐，多多营业，唱的太好了啦。。。,2026-08-21 19:27:05,5,,bilibili,https://www.bilibili.com/video/BV1m7836sEmD,2026-08-31T18:56:59
佚名 演唱会相关视频评论,好酷！！！,2026-08-25 01:46:03,1,,bilibili,https://www.bilibili.com/video/BV1m7836sEmD,2026-08-31T18:56:59
佚名 演唱会相关视频评论,歌手徐洁儿归来[打call],2026-08-29 17:32:10,1,,bilibili,https://www.bilibili.com/video/BV1m7836sEmD,2026-08-31T18:56:59
跨年 演唱会相关视频评论,uncommitted有mv…虽然拍的蛮帅但我不喜欢 董酱看完之后就知道我为什么不喜欢了：【【金俊秀】 Uncommitted 中英双字幕 1080P-哔哩哔哩】 https://b23.tv/C0o2f6c,2026-08-31 18:11:52,0,,bilibili,https://www.bilibili.com/video/BV1h94f6sEvV,2026-08-31T18:57:21
跨年 演唱会相关视频评论,金俊秀演伊丽莎白的时候还被乐队调戏过hhh：【被乐队捉弄的俊秀-哔哩哔哩】 https://b23.tv/wU3zMlV,2026-08-31 16:59:45,0,,bilibili,https://www.bilibili.com/video/BV1h94f6sEvV,2026-08-31T18:57:21
跨年 演唱会相关视频评论,来看第2p啦,2026-08-31 16:42:43,0,,bilibili,https://www.bilibili.com/video/BV1h94f6sEvV,2026-08-31T18:57:21
跨年 演唱会相关视频评论,UP主加油！,2026-07-12 10:39:21,1,,bilibili,https://www.bilibili.com/video/BV1HvNw6REtX,2026-08-31T18:57:21
跨年 演唱会相关视频评论,真的超级好 今年看过最好的演唱会 没有补音塔 吊的设备 视野感官特别好 特别真诚,2026-08-29 22:16:14,9,,bilibili,https://www.bilibili.com/video/BV1GytK6yEPu,2026-08-31T18:57:22
跨年 演唱会相关视频评论,在现场，不间断唱3个小时。还想再看一场[tv_点赞],2026-08-29 18:02:13,4,,bilibili,https://www.bilibili.com/video/BV1GytK6yEPu,2026-08-31T18:57:22
跨年 演唱会相关视频评论,王力宏的现场是真的好 每一首都是大合唱,2026-08-29 13:12:16,3,,bilibili,https://www.bilibili.com/video/BV1GytK6yEPu,2026-08-31T18:57:22
跨年 演唱会相关视频评论,别猜了。周笔畅,2025-07-11 12:54:38,21853,,bilibili,https://www.bilibili.com/video/BV1taGgzsEpS,2026-08-31T18:57:22
跨年 演唱会相关视频评论,为什么好多粉丝不让路人去听啊，路人的几百块钱也不是大风刮来的，路人能去不就是认可正主的实力嘛，那路人肯定也会想听到几首自己熟知的这个歌手的热门的现场啊，而且也方便拍下了发朋友圈什么的，别人一听就知道你去看了谁的演唱会，毕竟这种一般拍不到正主，有视频声音记录会更加好，再说了冷门又好听的歌路人又不是没品听不出来，一般来说好的体验真的会路转粉的，后面会再去继续支持啊。,2025-07-13 03:17:28,5699,,bilibili,https://www.bilibili.com/video/BV1taGgzsEpS,2026-08-31T18:57:22
跨年 演唱会相关视频评论,其实周笔畅不唱笔记的原因很简单，就是因为他没有版权，唱的话必须付费，她舍不得。再一首最美的期待，她是翻唱，直接被原唱禁止任何场所演唱，所以她想唱呢，可惜唱不了。,2025-07-12 15:43:08,5086,,bilibili,https://www.bilibili.com/video/BV1taGgzsEpS,2026-08-31T18:57:22
跨年 演唱会相关视频评论,为什么评论区全是檀呢 有没有可能因为人家真的很强并且活粉多呢 控评会给你找那么多56级号吗 逆反的可以去下沉市场看看对檀如出一辙文案都不变的黑稿就可以释怀了 众所周知粉丝也是从路人变来的哈（我说白了0人控得住b站）,2026-08-30 23:14:28,63,,bilibili,https://www.bilibili.com/video/BV1994Q63ESS,2026-08-31T18:57:23
跨年 演唱会相关视频评论,《何不同舟渡》男主台词一出来，听得我酥酥麻麻的，这质感，简直夯爆了！,2026-08-30 22:51:18,27,,bilibili,https://www.bilibili.com/video/BV1994Q63ESS,2026-08-31T18:57:23
跨年 演唱会相关视频评论,有人在评论区说控评，这叫控评吗？我不混粉圈我不懂，我一直以为时代峰峻那种“xxx陪你走到星途璀璨”然后一堆人一句话不变的才叫控评[藏狐]，还有B站真的可以控住评吗，还有说水军的，我看几乎都是五六级的吧[藏狐],2026-08-31 00:05:03,20,,bilibili,https://www.bilibili.com/video/BV1994Q63ESS,2026-08-31T18:57:23
老歌 演唱会相关视频评论,有没有崔健的歌？有没有考虑我是一只小小鸟？谢谢！,2023-04-15 14:38:15,7,,bilibili,https://www.bilibili.com/video/BV1MK411C7zS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,收藏了[打call],2023-01-13 21:39:59,5,,bilibili,https://www.bilibili.com/video/BV1MK411C7zS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,很棒，听的真爽[脱单doge],2024-07-04 00:14:34,4,,bilibili,https://www.bilibili.com/video/BV1MK411C7zS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,[来古-震撼]逃离现实回到过去,2025-09-07 17:59:04,14,,bilibili,https://www.bilibili.com/video/BV1bBYGzDErS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,众所周知，歌曲不分年代，90，00也爱听,2026-01-15 18:56:21,13,,bilibili,https://www.bilibili.com/video/BV1bBYGzDErS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,90后来听,2025-09-07 18:05:15,13,,bilibili,https://www.bilibili.com/video/BV1bBYGzDErS,2026-08-31T18:57:39
老歌 演唱会相关视频评论,还是听老歌舒服，现在的歌真是没法听，群魔乱舞一样。,2023-06-04 00:59:43,682,,bilibili,https://www.bilibili.com/video/BV1ws4y1j7jY,2026-08-31T18:57:40
老歌 演唱会相关视频评论,唯有音乐没有亏待80后,2023-09-20 10:59:12,485,,bilibili,https://www.bilibili.com/video/BV1ws4y1j7jY,2026-08-31T18:57:40
