artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
Ritva Arjava,[concert],,,1958-03-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Liisa Karhilo,[concert],,,1970-11-08,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Vintage Mix,Our Journey Continues,,Harris Center for the Arts,2020-03-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Shaggy,"FEZEN Fesztivál 2017, Day 3: Harman Színpad",,Harman Színpad,2017-08-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kotiteollisuus,Kotiteollisuus at Virgin Oil Co.,,Virgin Oil Co.,2015-08-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kansas,Kansas at Maxwell C. King Center for the Performing Arts,,Main Stage,2020-02-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Daryl Hall & John Oates,Daryl Hall & John Oates at North Island Credit Union Amphitheatre,,North Island Credit Union Amphitheatre,2020-05-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Southside Johnny,"2001‐12‐04: Convention Hall, Asbury Park, NJ, USA",,Asbury Park Convention Hall,2001-12-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Amorettes,"TRNSMT Festival 2018, Day 4: King Tut's Stage",,,2018-07-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Dokken,Dokken at Starland Ballroom,,Starland Ballroom,2004-07-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2016‐06‐27: Ullevi, Gothenburg, Sweden",,Ullevi,2016-06-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Ruisrock 1971,,Ruissalon kansallispuisto,1971-08-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Carlos Lopez Quartet,Carlos Lopez Quartet at Beach Gallery Cafe,,Beach Gallery Cafe,1981-09-26,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
LoVendoЯ,LoVendoЯ at U★STONE,,U★STONE,2013-08-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Provinssi XXXI,,,2009-06-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"1985‐09‐30: Los Angeles Memorial Coliseum, Los Angeles, CA, USA",,Los Angeles Memorial Coliseum,1985-09-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Apulanta,Apulanta at Sirkus,,Sirkus,2013-11-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Southside Johnny,"2001‐12‐07: Convention Hall, Asbury Park, NJ, USA",,Asbury Park Convention Hall,2001-12-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Emilio Parrilla Acoustic Band,Emillio Parrilla Acoustic Band at Terminus,,Terminus,2017-08-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Ruisrock 1971,,,1971-08-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,Best Hit Alfee Autumn 2015 @ 市川市文化会館,,市川市文化会館,2015-11-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Canine,Canine: Wellington,,Valhalla,2020-02-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Pavarotti & Friends: Together for the Children of Bosnia,,,1995-09-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Paradise Lost,Paradise Lost at O2 Shepherd’s Bush Empire,,O₂ Shepherd’s Bush Empire,1998-01-26,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Linen,Death Ray's Witch Freak Out!,,MOON 1,2019-02-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Lakeland Civic Center,,Jenkins Arena,1979-06-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Salut c’est cool,"Lokerse Feesten 2017, Day 1: Red Bull Elektropedia Room",,Red Bull Elektropedia Room,2017-08-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Ruisrock 1971,,,1971-08-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Provinssirock,,,2011-06-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Kari Kriikku,Helsinki Biennale 1991: [concert],,,1991-03-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Stranglers,"The Stranglers at Le Zénith, Paris, France",,Zénith de Paris,1985-04-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,Best Hit Alfee Autumn 2015 @ 広島上野学園ホール,,上野学園ホール,2015-10-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Recon EP Launch Party,,,2015-08-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,東方合同祭事参,,,2015-02-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Ozora Festival 2019,,,2019-07-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Swollen Members,Family Reunion Tour 2018,,Upstairs Cabaret,2018-10-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
射貫まとい,#ふぁにすぺ！,,ファニスペース原宿,2019-06-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Roger Hodgson,Roger Hodgson at Mitsubishi Electric Halle,,Mitsubishi Electric Halle,2019-11-13,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Provinssi,,,2013-06-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
David Bendeth,David Bendeth at DJ's,,DJ's,1981-09-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Public Image Ltd,"Public Image Ltd at Terminal 5, New York, NY, USA",,Terminal 5,2010-05-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Party.San Metal Open Air 2008, Day 3",,Tiefengruben,2008-08-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,Best Hit Alfee Autumn 2015 @ 神奈川県民ホール,,神奈川県民ホール,2015-11-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Provinssi,,,2014-06-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Armas Järnefelt,[concert],,Kungliga Operan,1910-03-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Rock Werchter 2004,,Festivalpark Werchter,2004-07-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
THE ALFEE,Best Hit Alfee Autumn 2015 @ 静岡市民文化会館,,静岡市民文化会館,2015-11-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lostprophets,"Rock Werchter 2004, Friday: Main Stage",,Festivalpark Werchter,2004-07-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Civic Center,,Martin Luther King Arena,1979-06-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Six Foot Sloth,"SXSW 2000, day 1: Ruta Maya Coffee House",,Ruta Maya Coffee House,2000-03-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,TRNSMT Festival 2017,,Glasgow Green,2017-07-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
ドリーム モーニング娘。,ドリーム モーニング娘。 at 日本武道館,,日本武道館,2012-03-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
宗谷いちか,Souya Ichika 1st Q 「 Re : 72 : 7 」,,池袋HUMAXシネマズ,2019-11-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Flowjet,Flowjet at Zum Köhlerliesel,,Zum Köhlerliesel,2005-04-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lance Anderson,Lance Anderson at Magic Maker's Jazz Cafe,,Magic Maker's Jazz Cafe,1981-09-24,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Bob Dylan,"Coliseum, Oakland, California",,Oakland Arena,1974-02-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Александр Константинович Глазунов,[concert],,Palais du Trocadéro,1889-06-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Steve Hackett,Steve Hackett at Pavillon de Paris,,Pavillon de Paris,1979-06-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marcus Money,H-Town Luv Food Drive,,The White Swan Live,2016-08-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Blechblos’n,"Wacken Open Air 2017, Day 0: Beer Garden",,Beer Garden,2017-08-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Mellon Arena,,Civic Arena,2007-11-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Hallenstadion,,Hallenstadion,1980-06-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marten Kuningas,"""Praktiline mees"" esitlus",,Kohvik Sinilind,2014-09-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Buddy Tate,Buddy Tate at Lytes,,Lytes,1981-10-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Musica nova Helsinki 2009,,,2009-02-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Messehalle,,Messehalle,1980-06-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Buddy Tate,Buddy Tate at Lytes,,Lytes,1981-10-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The E Street Band,"2014‐04‐12: Farm Bureau Live at Virginia Beach, Virginia Beach, VA, USA",,Veterans United Home Loans Amphitheater at Virginia Beach,2014-04-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Festehalle,,Festhalle Frankfurt,1980-06-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Musica nova Helsinki 2015,,,2015-02-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Doughbeezy,Southeast Beast Takeover: Doughbeezy / Marcus Money (as Real Flow),,18th Street Pier,2014-12-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Def Leppard,Def Leppard at Hollywood Casino Amphitheatre,,Hollywood Casino Amphitheatre,2017-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Jukka Tiensuu,[concert],,,1976-06-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Stereophonics,Stereophonics at Portsmouth Pyramids,,Pyramids,1998-11-04,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Slim Thug,Slim Thug / Marcus Money / Young Kro / Silk Chamberlain / Nicky Barz / Young Snipe / Mr. Flo,,18th Street Pier,2014-05-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Westfalenhalle,,Westfalenhalle 1,1980-06-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Buddy Tate,Buddy Tate at Lytes,,Lytes,1981-10-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Horace Andy,Dub Club Presents a special Friday night show with Horace Andy,,Dub Club,2013-05-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Def Leppard,Def Leppard at Klipsch Music Center,,Ruoff Music Center,2017-06-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Greenbelt Festival 1985, Day 1",,Greenbelt Festival Grounds,1985-08-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Slim Thug,Debbie Deb's Birthday Bash,,Toc Bar,2013-01-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Dr. McJazz,Dr. McJazz at Chick 'n' Deli,,Chick 'n' Deli,1981-09-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Greenbelt Festival 1985, Day 2",,Greenbelt Festival Grounds,1985-08-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at EnergySolutions Arena,,Delta Center,2007-11-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Dr. McJazz,Dr. McJazz at Chick 'n' Deli,,Chick 'n' Deli,1981-09-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Tom Cochrane,Tom Cochrane: CNE Bandshell,,CNE Bandshell,1999-09-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Greenbelt Festival 1985, Day 3",,Greenbelt Festival Grounds,1985-08-24,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Dr. McJazz,Dr. McJazz at Chick 'n' Deli,,Chick 'n' Deli,1981-10-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Ernst-Merck-Halle,,Ernst‐Merck‐Halle,1980-06-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Cowboy Junkies,Cowboy Junkies: CNE Bandshell,,CNE Bandshell,1999-09-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Greenbelt Festival 1985, Day 4",,Greenbelt Festival Grounds,1985-08-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Ziggy Marley,The Roxy Theatre presents Ziggy Marley plus Canyon Cody,,The Roxy Theatre,2014-04-24,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at Idaho Center Arena,,Ford Idaho Center Arena,2007-11-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,[concert],,,1977-05-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marten Kuningas,"""Praktiline mees"" esitlus",,Käsmu rahvamaja,2014-09-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
BackToStonia,Eesti Hip-Hop Festival 2014: Day 1,,Tartumaa Tervisespordikeskus,2014-08-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Def Leppard,Def Leppard at Moda Center,,Moda Center,2017-06-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Jussi Särkkä,[concert],,,1999-08-07,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Bismarck Civic Center,,Bismarck Event Center Arena,1982-12-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Peter Gabriel,Peter Gabriel at Arena,,Rudolf Weber‐Arena,2003-04-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,"Barclaycard presents British Summer Time Hyde Park 2018, Day 5",,Hyde Park,2018-07-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Keystone Centre,,Keystone Centre,2013-07-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Def Leppard,Def Leppard at Citizens Business Bank Arena,,Toyota Arena,2017-06-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Buddy Tate,Buddy Tate at Lytes,,Lytes,1981-09-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Die Ärzte,Die Ärzte at Hunky Dory,,Hunky Dory,1985-02-10,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at HP Pavilion,,SAP Center at San Jose,2007-11-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Olympiahalle at Olympiapark München,,Olympiahalle München,1980-05-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Buddy Tate,Buddy Tate at Lytes,,Lytes,1981-10-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Thinly Veiled Double Entendres,"Canadian Music Fest 2010, day 2: Bovine Sex Club",,Bovine Sex Club,2010-03-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Logistics,Sin City,,Club Illusion,2014-10-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
La Makita Soma,"SXSW 2000, day 2: Buffalo Club Patio",,Buffalo Club Patio,2000-03-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Foo Fighters,Rock am Ring 2015,,Flugplatz Mendig,2015-06-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Acid Mothers Temple & The Melting Paraiso U.F.O.,Reverse of Rebirth in Universe Tour 2019,,Fox Cabaret,2019-04-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marten Kuningas,"""Praktiline mees"" esitlus",,Fookus,2014-09-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Iron City Houserockers,"1982‐07‐17: Big Man’s West, Red Bank, NJ, USA",,Big Man’s West,1982-07-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
コーサカ,TUBEOUT! SESSIONS,,池袋HUMAXシネマズ,2019-03-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Maestro Fresh‐Wes,Maestro: CNE Bandshell,,CNE Bandshell,1999-09-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Hulman Center,,Hulman Center,1983-01-01,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lambert,Lambert at Christuskirche,,Christuskirche,2016-11-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Carl Fontana Quartet,The Carl Fontana Quartet at Bourbon Street,,Bourbon Street,1981-09-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Хор Большого театра,[concert],,,1933-01-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Shed Seven,Shed Seven at Warrington Parr Hall,,Parr Hall,1998-10-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Peter Gabriel,Peter Gabriel & Crowded House at Marlay Park,,Marlay Park,2007-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Shed Seven,Shed Seven at Nottingham Rock City,,Rock City,1998-10-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Greenbelt Festival 1985,,Greenbelt Festival Grounds,1985-08-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Autunnale 1997,,,1997,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at HSBC Arena,,KeyBank Center,2007-11-25,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lil’ KeKe,Lil Keke CD Release Party,,18th Street Pier,2014-04-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Stadthalle,,ÖVB-Arena,1980-06-22,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Dan Bubien,Deutschtown Music Festival 2016 Saturday @ Penn Brewery - Courtyard,,Penn Brewery - Courtyard,2016-07-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
DIR EN GREY,TOUR18 真世界,,なんばHatch,2018-04-26,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Rita Johns Quartet,The Rita Johns Quartet at Black Knight Dining Room,,Black Knight Dining Room,1981-10-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Mau Mau Chaplains,"SXSW 2005, day 2: Town Lake Stage at Auditorium Shores",,Auditorium Shores,2005-03-17,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Shed Seven,Shed Seven at The Victoria Theatre,,The Victoria Theatre,1998-10-19,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Medina Azahara,Medina Azahara at Fiesta de Monforte de Lemos,,Campo de Compañía,2002-08-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Blechblos’n,"Wacken Open Air 2017, Day 1: Beer Garden",,Beer Garden,2017-08-03,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Paul Wall,H-Town Labor Day Bash,,Toc Bar,2013-08-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Denis Patković,[concert],,,2006-06-11,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Black Uhuru,"The Roxy Theatre presents Black Uhuru With Mike Pinto, Magic!",,The Roxy Theatre,2013-11-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Mari Boine,Mari Boine at Herr Nilsen,,Herr Nilsen,2013-06-20,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Ezio,Ezio at Getaway,,Getaway!,1998-12-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Trans‐Siberian Orchestra,Trans‐Siberian Orchestra at SeaGate Convention Centre,,SeaGate Convention Centre,2007-11-28,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Indianapolis Convention Center,,Indiana Convention Center,1983-01-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Antwood,CTM 2018-01-27 Designed Disarray,,,2018-01-27,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Rita Johns Quartet,The Rita Johns Quartet at Black Knight Dining Room,,Black Knight Dining Room,1981-10-21,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Midnight,The Midnight at Scala,,Scala,2019-03-06,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Shed Seven,Shed Seven at Shepherd’s Bush Empire,,O₂ Shepherd’s Bush Empire,1998-10-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Castel Sant’Angelo,,Castel Sant’Angelo,1980-08-29,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Marie Blanc-Audra,[Concert organised by La Revue musicale],,,1939-03-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,Southside 2010,,Flugplatz Neuhausen ob Eck,2010-06-18,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lisa Stansfield,Lisa Stansfield at The Baths Hall,,The Baths Hall,2018-04-14,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Midnight,The Midnight at The Orange Peel,,The Orange Peel,2019-03-30,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Мстислав Ростропович,[concert],,Moscow Conservatory: The Small Hall,1961-11-05,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
,メインステージ,,,2020-02-15,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Whiskey River Panhandlers,Deutschtown Music Festival 2016 Saturday @ Penn Brewery - Restaurant,,Penn Brewery - Restaurant,2016-07-09,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Lisa Stansfield,Lisa Stansfield at The Sage Gateshead,,Sage Gateshead: Sage One,2018-04-12,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Александр Зилоти,[concert],,,1909-01-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
The Rita Johns Quartet,The Rita Johns Quartet at Black Knight Dining Room,,Black Knight Dining Room,1981-10-16,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS Indoor Show #1,,Norwegian Pearl: Stardust Theater,2014-11-02,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Broken Social Scene,Broken Social Scene at Cabaret,,Le Cabaret du Musée Juste Pour Rire,2003-09-26,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
Indiscriminate,"Elimination Fest 2020, Day 1",,Aro Valley Hall,2020-01-31,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
KISS,KISS at Sudbury Community Arena,,Sudbury Community Arena,2013-07-23,待定,待定,公开数据集,https://musicbrainz.org/doc/MusicBrainz_Database,2026-08-31
